website|public|billing_suppliers|billing_suppliers_pkey|0|0|0|8192
website|public|brands|brands_pkey|223|221|221|16384
website|public|brett_rooms|brett_rooms_pkey|231|222|222|16384
website|public|brett_snapshots|brett_snapshots_pkey|0|0|0|8192
website|public|brett_snapshots|idx_brett_snapshots_customer|2|0|0|8192
website|public|brett_snapshots|idx_brett_snapshots_room|0|0|0|8192
website|public|chat_message_reads|chat_message_reads_pkey|2|0|0|8192
website|public|chat_messages|chat_messages_pkey|0|0|0|8192
website|public|chat_messages|idx_chat_messages_room|0|0|0|8192
website|public|chat_room_members|chat_room_members_pkey|2|0|0|8192
website|public|chat_rooms|chat_rooms_pkey|0|0|0|8192
website|public|client_notes|client_notes_keycloak_user_id_idx|1|0|0|8192
website|public|client_notes|client_notes_pkey|0|0|0|8192
website|public|customers|customers_admin_number_key|0|0|0|16384
website|public|customers|customers_customer_number_key|4|0|0|16384
website|public|customers|customers_email_key|24|23|22|16384
website|public|customers|customers_pkey|152|16|5|16384
website|public|customers|idx_customers_email|735|505|504|16384
website|public|document_assignments|document_assignments_pkey|0|0|0|8192
website|public|document_assignments|idx_doc_assignments_customer|4|0|0|8192
website|public|document_assignments|idx_doc_assignments_status|107|0|0|8192
website|public|document_templates|document_templates_pkey|0|0|0|8192
website|public|eur_bookings|eur_bookings_pkey|0|0|0|8192
website|public|free_time_windows|free_time_windows_pkey|0|0|0|8192
website|public|inbox_items|idx_inbox_items_is_test_data|0|0|0|16384
website|public|inbox_items|idx_inbox_items_status|850|619|609|16384
website|public|inbox_items|inbox_items_pkey|14|14|14|16384
website|public|invoice_counters|invoice_counters_pkey|4|3|3|16384
website|public|legal_pages|legal_pages_pkey|58|0|0|8192
website|public|leistungen_config|leistungen_config_pkey|90|0|0|8192
website|public|meeting_artifacts|idx_artifacts_meeting|0|0|0|8192
website|public|meeting_artifacts|meeting_artifacts_pkey|0|0|0|8192
website|public|meeting_insights|idx_insights_meeting|0|0|0|8192
website|public|meeting_insights|meeting_insights_pkey|0|0|0|8192
website|public|meeting_reminders|meeting_reminders_pkey|0|0|0|8192
website|public|meetings|idx_meetings_customer|2|0|0|8192
website|public|meetings|idx_meetings_project|0|0|0|8192
website|public|meetings|idx_meetings_status|2381|0|0|8192
website|public|meetings|meetings_pkey|0|0|0|8192
website|public|message_threads|idx_message_threads_is_test_data|0|0|0|8192
website|public|message_threads|message_threads_pkey|0|0|0|8192
website|public|messages|idx_messages_is_test_data|0|0|0|8192
website|public|messages|idx_messages_thread|0|0|0|8192
website|public|messages|messages_pkey|0|0|0|8192
website|public|newsletter_campaigns|newsletter_campaigns_pkey|0|0|0|8192
website|public|newsletter_send_log|newsletter_send_log_pkey|0|0|0|8192
website|public|newsletter_subscribers|newsletter_subscribers_email_key|12|0|0|8192
website|public|newsletter_subscribers|newsletter_subscribers_pkey|0|0|0|8192
website|public|newsletter_subscribers|newsletter_subscribers_unsubscribe_token_key|0|0|0|8192
